A�O;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2024;3;126526;13001;13;ACTIVO;YULIANA DEL CARMEN FERNANDEZ GAZABON;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;126530;13001;13;ACTIVO;CASA TIA AYDA HOSTAL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;1;18;0
2024;3;126532;13001;13;ACTIVO;AGENCIA DE VIAJES Y TURISMO ESTRELLA TOURS CLUB SAS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;126538;13001;13;ACTIVO;CV TRAVEL & TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;126539;13001;13;ACTIVO;GARCIA GARCES PABLO CESAR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;126541;13001;13;ACTIVO;GALAXY TRAVEL & TOURISM;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2024;2;126545;13001;13;ACTIVO;CUARTO ESTUDIO LA FANTASTICA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;4;4;1
2024;1;127142;13001;13;ACTIVO;ENRIQUE JOAQUIN FLOREZ CHAMORRO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;127144;13001;13;ACTIVO;FINCA TURISTICA LA MAQUINARIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);3;12;0
2024;2;127145;13001;13;ACTIVO;CASA NOIR S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;2;1
2024;3;127150;13001;13;ACTIVO;FOREVER SUMMER CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;1;127151;13001;13;ACTIVO;OLGA LUCIA VELEZ LONDOÑO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;4;127153;13001;13;ACTIVO;ANDRES MAURICIO BARRERO AVELLANEDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;4;127155;13001;13;ACTIVO;EBERST  DE LEON BUSTAMANTE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;3;127158;13001;13;ACTIVO;LINETH PLATA PERALTA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;127163;13001;13;ACTIVO;SPOLIANSKY REY ALFONSO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;127187;13001;13;ACTIVO;LUIS EDUARDO VARGAS TORRES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;0
2024;2;127248;13001;13;ACTIVO;JUAN SEBASTIAN HOYOS RAMOS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;127250;13001;13;ACTIVO;GARZON DE AVILA JENNYFER;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;127251;13001;13;ACTIVO;CARTOURGENA TRAVEL;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;1;127252;13001;13;ACTIVO;PEDRO IVAN SANTOS MORENO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;1;127584;13001;13;ACTIVO;CAMILO ANDRES CIFUENTES URREA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;2;127587;13001;13;ACTIVO;CARTAGENA RENTALS CO S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;4;4;0
2024;2;127599;13001;13;ACTIVO;GRUESO MURILLO MARITZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;3;127601;13001;13;ACTIVO;ELITE APARTMENTS S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;8;2
2024;3;127602;13001;13;ACTIVO;ALEXANDRA  CUBIDES CHIAPPE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;127603;13001;13;ACTIVO;CARTAGENA RENTALS CO S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;4;4;0
2024;2;127604;13001;13;ACTIVO;CARTAGENA RENTALS CO S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;4;4;0
2024;1;127607;13001;13;ACTIVO;CLARA ELENA PUERTA PEREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;127608;13001;13;ACTIVO;OSCAR DANIEL RESTREPO MORALES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;5;0
2024;2;127674;13001;13;ACTIVO;RIASCOS TORRES ALEXANDER;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;127909;13001;13;ACTIVO;APARTAMENTO 32A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;1
2024;3;127964;13001;13;ACTIVO;AGENCIA DE VIAJES Y TURISMO CARTACHOTOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;3;127966;13001;13;ACTIVO;DVENTIQUE EVENT PLANNING & DESIGN;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;3;127967;13001;13;ACTIVO;ELGA JOHANNA TELLEZ MEJIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;0
2024;2;127972;13001;13;ACTIVO;JORGE ALBERTO ACOSTA MARTINEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;3;128019;13001;13;ACTIVO;CASTILLOMAR HOSTAL SAS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;7;11;4
2024;1;128024;13001;13;ACTIVO;APTO311 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;2
2024;3;128032;13001;13;ACTIVO;PA' UE BEACH LOUNGE;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;3;128281;13001;13;ACTIVO;CORINA  CASTRO LOPEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;128290;13001;13;ACTIVO;LUIS JAIME REYES ZARATE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;3;0
2024;3;128462;13001;13;ACTIVO;INKA FOOD CARTAGENA S.A.S.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;10
2024;1;128466;13001;13;ACTIVO;CONCARA SAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;3;128467;13001;13;ACTIVO;PRAXIS EMPRESARIAL S A;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;5;3
2024;3;128471;13001;13;ACTIVO;TOUR CENTRO HISTÓRICO;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;1;128509;13001;13;ACTIVO;HADASSA TRAVEL TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;3;128512;13001;13;ACTIVO;HOTEL GRAN BALUARTE BOUTIQUE CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;33;40;5
2024;2;128515;13001;13;ACTIVO;JADRANKO  ERCEG;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;10;0
2024;4;128516;13001;13;ACTIVO;PASADIA CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;128518;13001;13;ACTIVO;DORIS JEANNETTE RICAURTE CONTRERAS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;3;5;0
2024;1;128520;13001;13;ACTIVO;LUIS EDUARDO FIGUEROA CARBALLO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;128521;13001;13;ACTIVO;FUNDACION APALAANCHI;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;2
2024;2;128522;13001;13;ACTIVO;EVELYN DE LOS ANGELES MARTELO ROMAN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;7;0
2024;3;128523;13001;13;ACTIVO;LENIS DEL SOCORRO HOYOS DE LA ROSA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;2;128524;13001;13;ACTIVO;LIZ J TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;128526;13001;13;ACTIVO;DAVID ESTEBAN SERNA GARCIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;128531;13001;13;ACTIVO;FUNDACION APALAANCHI;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;2
2024;3;128533;13001;13;ACTIVO;DIANA CAROLINA GALLARDO GUERRERO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;0
2024;2;128537;13001;13;ACTIVO;GOMEZ LOPEZ MARINELLA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;128548;13001;13;ACTIVO;JD ASSOCIATION S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;1;128550;13001;13;ACTIVO;LUISA ALEJANDRA HERNANDEZ AYA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;128557;13001;13;ACTIVO;JHON JAIRO CARRASCAL RODRIGUEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;128558;13001;13;ACTIVO;SOCIEDAD OPERADOR HOTELERO CHIPICHAPE  INN.S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;4
2024;3;128562;13001;13;ACTIVO;INVERSIONES COCO BEACH INTERNACIONAL S.A.S;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;15;40;26
2024;3;128566;13001;13;ACTIVO;SOL AMALIA BOHORQUEZ PEREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;11;0
2024;3;128571;13001;13;ACTIVO;INVERSIONES TAYNAN S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;3;0
2024;3;128572;13001;13;ACTIVO;INVERSIONES TAYNAN S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;3;0
2024;3;128578;13001;13;ACTIVO;EDGAR ALBERTO FONSECA HERRERA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;3;128580;13001;13;ACTIVO;PALMETTO APTO 334;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;0
2024;3;128581;13001;13;ACTIVO;VIVIANA KATHERINE ARIAS CUARTAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;10;0
2024;3;128584;13001;13;ACTIVO;MAS PROPIEDAD RAAZ S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;8;0
2024;1;128587;13001;13;ACTIVO;ESTEBAN JOSE DE JESUS CASTILLO FLOREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;5;9;0
2024;3;128588;13001;13;ACTIVO;RUBEN DARIO OSSA ZULUAGA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;128589;13001;13;ACTIVO;CASA TOM;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;11;11;4
2024;3;128590;13001;13;ACTIVO;INVERSIONES RIOS ZAPATA S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;9;8;0
2024;3;128592;13001;13;ACTIVO;NURIA AMPARO CASTRO ALVARADO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;128604;13001;13;ACTIVO;HERNAN ANDRES SANTACRUZ AMELL;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;0
2024;2;128605;13001;13;ACTIVO;CHRISTIAN YESID RUIZ RAMIREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;128607;13001;13;ACTIVO;NATALIA  GIL RUA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;6;0
2024;4;128610;13001;13;ACTIVO;JHON JAIRO BARRIOS HERRERA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;3;128612;13001;13;ACTIVO;3K LIGHT AND SOUND;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;2
2024;3;128616;13001;13;ACTIVO;LINDA LINEYS JIMENEZ MARCANO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;3;128621;13001;13;ACTIVO;LAURA MARCELA HERRERA VANEGAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;4;128622;13001;13;ACTIVO;DAVID MANUEL ANTONIO DE LOS REYES DAGER CABRALES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;1;128642;13001;13;ACTIVO;GERMAN DE LA CRUZ ARRIETA VIOLET;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;0
2024;3;128643;13001;13;ACTIVO;INVERSIONES LAMY Y COMPAÑIA SOCIEDAD EN COMANDITA SIMPLE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;6
2024;1;128646;13001;13;ACTIVO;VIVIANA SOFIA ESCAMILLA TORRES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;128649;13001;13;ACTIVO;SEBASTIAN  ESLAVA VELEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;3;0
2024;3;128650;13001;13;ACTIVO;SANDOVAL PARRA INGRID TATIANA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;0
2024;2;128651;13001;13;ACTIVO;ENITH DEL CARMEN TORRENTE CALONGE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;0
2024;3;128652;13001;13;ACTIVO;LAURA MARCELA HERRERA VANEGAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;128653;13001;13;ACTIVO;CAMILO ANDRES RESTREPO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;3;128655;13001;13;ACTIVO;ROMERO MUNOZ MARIA FERNANDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;2
2024;3;128656;13001;13;ACTIVO;ROMERO MUNOZ MARIA FERNANDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;7;2
2024;2;128658;13001;13;ACTIVO;EVENTOS DIGITAL J.C;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;1
2024;3;128659;13001;13;ACTIVO;ROMERO MUNOZ MARIA FERNANDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;2
2024;1;128662;13001;13;ACTIVO;MARIA INES MOJICA ANGARITA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;4;128664;13001;13;ACTIVO;PAEZ OSPINA WILLIAM;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;1;3;0
2024;3;128672;13001;13;ACTIVO;CASA MARTINEZ ANILLO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;128673;13001;13;ACTIVO;SUN TRAVEL CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;2;128680;13001;13;ACTIVO;CARTAGENA RENTALS CO S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;6;6;0
2024;3;128683;13001;13;ACTIVO;MAKENA BEACH HOUSE HOSTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;7;25;0
2024;1;129000;13001;13;ACTIVO;CATALEJO INGENIERIA LTDA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;2;10;1
2024;3;129018;13001;13;ACTIVO;HOSPEDAJE VENTURA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;1;3;1
2024;2;129019;13001;13;ACTIVO;NOVA SOTO MARTHA CARIME;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;1
2024;2;129020;13001;13;ACTIVO;FABIAN ALEXANDER CONSUEGRA GOMEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;0
2024;2;129021;13001;13;ACTIVO;META TRAVEL CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;2
2024;2;129024;13001;13;ACTIVO;GALLEGO BETANCUR DANIELA CAROLINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;5;15;1
2024;3;129027;13001;13;ACTIVO;VIRI TOUR;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;1
2024;3;129032;13001;13;ACTIVO;ROCCO BOUTIQUE HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;8;10;9
2024;2;129033;13001;13;ACTIVO;MONICA VIVIANA RIVERA TABARES;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;129035;13001;13;ACTIVO;RICO GUTIERREZ ALDRIN ALFONSO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;3;129037;13001;13;ACTIVO;MARIA ANTONIA ECHEVERRIA PIEDRAHITA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;6;0
2024;1;129040;13001;13;ACTIVO;GUILLERMO RAFAEL JIMENEZ GALVIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;2;4;0
2024;1;129041;13001;13;ACTIVO;GUILLERMO RAFAEL JIMENEZ GALVIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;3;6;0
2024;3;129042;13001;13;ACTIVO;LEGOLAS INMOBILIARIA S A S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;10
2024;3;129127;13001;13;ACTIVO;HOTEL BORA BORA BAR RESTAURANTE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;6;12;81
2024;1;129560;13001;13;ACTIVO;AGRESOTH MELENDEZ IDALIS MARIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;2;129562;13001;13;ACTIVO;APTO 13 GETSEMANI;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;1
2024;2;129567;13001;13;ACTIVO;BORRERO RIVERA DIANA CRISTINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;129574;13001;13;ACTIVO;HOTEL CASA CIELO CTG;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;9;20;2
2024;2;129575;13001;13;ACTIVO;INVERSIONES UCROS S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;2
2024;3;129576;13001;13;ACTIVO;INES ANDREA MONSEGNY RODRIGUEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;0
2024;3;129578;13001;13;ACTIVO;ALVARO DIEGO JARAMILLO LOPERA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;1;129583;13001;13;ACTIVO;GALANA TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;4
2024;3;129587;13001;13;ACTIVO;MARIA CAMILA NARIÑO VARGAS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;4;130022;13001;13;ACTIVO;PRIVATE TOURS S.A.S;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;2;130046;13001;13;ACTIVO;DORA HOSTEL GASTRO BAR W;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;15;1
2024;3;130059;13001;13;ACTIVO;MURALLAS DE CARTAGENA AGENCIA DE VIAJES;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;130063;13001;13;ACTIVO;FLOREZ AYALA LUZ MARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;4;130085;13001;13;ACTIVO;LUIS FERNANDO OROZCO BARRERA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;1;0
2024;4;130093;13001;13;ACTIVO;KUISHI TRAVEL AGENCY;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;130106;13001;13;ACTIVO;ANA MARCELA ARAUJO MARTINEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;3;0
2024;2;130107;13001;13;ACTIVO;ISMAEL JOSE ALVIS LARA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;5;0
2024;2;130123;13001;13;ACTIVO;FEDERICO  SPADA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;2;130127;13001;13;ACTIVO;CASONA LA ESPAÑOLA 2;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;2
2024;3;130129;13001;13;ACTIVO;VIVAMOS COLOMBIA DMC SAS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;0
2024;4;130136;13001;13;ACTIVO;CASA NAURIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;2;0
2024;3;130139;13001;13;ACTIVO;EDMER ARTURO MOSQUERA CABRERA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;7;0
2024;3;130140;13001;13;ACTIVO;CASA GAITAN CTG;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;1;2;0
2024;3;130142;13001;13;ACTIVO;AMADWA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;3
2024;3;130146;13001;13;ACTIVO;OSORIO GIL KEVIN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;CASA TURISTICA;5;19;0
2024;3;130154;13001;13;ACTIVO;TROPICAL ISLAND AGENCIA TURISTICA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;130167;13001;13;ACTIVO;CASA GAITANA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;8;16;1
